message_text,class_label
TSSPDCL Alert: Unpaid bill Rs.12669 for consumer 4738907041. Pay through http://ebill-STojEv.site/dues to prevent disconnection tonight.,impersonation
Account 3180329172 flagged: Rs.22330 electricity bill overdue 30+ days. Immediate payment required at hxxp://gas-supply(.)co/bill/BQL8sGmoO.,phishing_link
Your UPI ID is being deactivated. Update bank KYC at hxxps://ebill-india(.)com/pay/3PqZ0Be53 to continue using UPI services.,account_block_scam
KYC expired. Update within 2 hours to avoid account freeze: https://cutt.ly/ktcb7xvHZ,kyc_scam
Subsidy of Rs.111 applied to your electricity account 6998628905. Net payable: Rs.24853.,benign
"Load shedding schedule for your area: 24 Oct 2024, 6:00 AM-6:00 PM. Plan accordingly.",benign
Your account 0684601577 has been credited with Rs.6790. Available balance: Rs.76548. 2 Aug 2024,benign
"PNG supply disruption warning: Account 7939181775, dues Rs.24204. Resolve payment at https://axisbank-JYdiGcjER.in/confirm immediately.",kyc_scam
ICICI Bank notice: Rs.15867 debit attempt flagged. Verify at https://rb.gy/KYL4k to authorize or block the transaction.,impersonation
Reminder: Water bill Rs.15537 due on 4 Apr 2024. Avoid late fees - pay at https://mahadiscom.in/consumer/pay/ojsqvdOw?ref=36615440,benign
Your LPG booking status: Order 68504789 confirmed. Estimated delivery: 17 Jun 2024.,benign
Service update: Pipeline work in your area today. Water supply may be affected.,benign
Payment received: Water charges Rs. 3764. Receipt: R584460.,benign
Axis Bank: Account 9119140602 requires annual KYC update. Complete at https://indanegas-WSd1SWs.in/bill to prevent service suspension.,account_block_scam
Electricity bill reminder: Rs. 934 due. Pay via official DISCOM app or website https://billpay.example.in/pay/NLMmU,benign
Final notice from Gas Authority: Rs.8792 overdue. Gas supply suspension scheduled. Prevent it: https://tinyurl.com/bank-verify-kyc,impersonation
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
BWSSB Notice: Pending water bill Rs.11631 for consumer 1026709303. Pay online: https://sbibank-jOk00.in/kyc/update to avoid disconnection tomorrow.,impersonation
Final reminder from Gas Distributor: Rs.20387 pending. Avoid connection cut - pay now: hxxps://waterboard-india(.)net/due/rgBp2177,fake_payment_portal
Payment received for electricity bill Rs. 11348. Receipt: R569286.,benign
Jal Board Alert: Rs.10521 water bill overdue for 4322449853. Pay at hxxps://gasbill-now(.)com/pay/QcU1O to retain uninterrupted water supply.,kyc_scam
Your bank account is temporarily blocked. Verify immediately: https://sbi.co.in@account-kyc.in/pay/B9EKG,fake_payment_portal
SBI Alert: Your account 9687477445 shows unusual activity. Confirm your details at http://bankverify-RyRiIKIy.info/kyc to prevent blocking.,phishing_link
Your bank account is temporarily blocked. Verify immediately: https://t[.]co/omb7SA,phishing_link
BOI Security: Transaction of Rs.15940 from account 1430209458 is held. Verify identity at https://torrentpower-hB2DyAH.co.in/dues to release.,impersonation
Your account statement for January is ready. View at https://axisbank.com/online/BiBnPjqE,benign
MGL Alert: Your CNG/PNG account has Rs.10960 dues. Pay now at https://is.gd/gI9wZ2 before service is suspended.,impersonation
UPPCL Consumer Alert: Bill of Rs.21008 overdue. Update KYC and pay online: https://tiny.cc/VelUhn7. Avoid disconnection today.,phishing_link
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 4107 now: https://rb.gy/d9tvQC,kyc_scam
KYC updated successfully for account 5773517883. No further action required.,benign
LPG subsidy blocked due to KYC issues. Update & pay Rs.17221 at https://t.co/ueIDLmb to restore benefits. Ref: 22117525,impersonation
Your LPG cylinder has been booked. Delivery expected on 2 Dec 2024. Order ID: 15585130.,benign
ALERT: Water supply to your property will be disconnected for non-payment of Rs.3955. Act now: hxxp://electricity-board(.)in/pay/aFXmULx,phishing_link
Transaction alert: Rs. 6837 credited. Ref: R113913.,benign
Electricity Dept. notice: Rs.1178 overdue on account 9597403493. KYC + payment required at https://tinyurl.com/bank-verify-kyc to avoid cut.,kyc_scam
HMWS&SB Alert: Account 2594528877 has Rs.20273 pending. Pay via https://sbibank-iN03HE.in/kyc/update or face water supply suspension.,phishing_link
Federal Bank Alert: Your account needs PAN linkage. Complete at hxxp://utility-pay(.)in/verify/pnk041jp before next billing cycle or face restrictions.,phishing_link
ALERT: Power Cut Warning: Bill Rs.10983 due for account 0568001601. Make payment immediately at https://mahadiscom-wAUSjS.in/bill/pay or supply disconnects.,phishing_link
NEFT transfer of Rs.2609 to 0207436011 successful. UTR: 41651462. 7 Nov 2024,benign
Gas subsidy of Rs.52 credited to your account for February. Check details at https://indane.co.in/paybill/1iRF83rN,benign
HMWS&SB Alert: Account 3413748378 has Rs.17685 pending. Pay via hxxp://powerco(.)net/urgent/sd624MAE or face water supply suspension.,phishing_link
Electricity bill reminder: Rs. 7957 due. Pay via official DISCOM app or website official portal,benign
Gas meter reading for November: 234 units. Bill Rs.19645. Due by 11 Aug 2024.,benign
BOI Security: Transaction of Rs.5890 from account 6045602720 is held. Verify identity at https://rb.gy/fBhqe to release.,account_block_scam
Your LPG cylinder has been booked. Delivery expected on 9 Mar 2024. Order ID: 34608531.,benign
Your credit card bill of Rs.20604 is due on 12 Sep 2024. Pay at https://netbanking.hdfcbank.com/pay/pqTwzRuw to avoid interest.,benign
Your loan application 77291173 is approved. Disbursement of Rs.16124 by 25 Jan 2024.,benign
"Transaction alert: Rs. 2304 debited. If not you, call bank helpline.",benign
"PNG supply disruption warning: Account 1590781434, dues Rs.11905. Resolve payment at hxxp://powerco(.)net/urgent/ggOLi immediately.",phishing_link
New water meter installation scheduled at your property on 16 Jan 2024. Be available 9 AM-1 PM.,benign
Urgent: Suspicious transaction of Rs.502 detected on your account. Verify instantly: https://bsesdelhi-bill.k0KFeT3p.com/pay or account freezes.,phishing_link
Card ending 1569 used for Rs.3584 at Restaurant. Not you? Call 1800 immediately.,benign
Gas meter reading for May: 71 units. Bill Rs.17394. Due by 10 Oct 2024.,benign
Final notice: Water supply to your address will be stopped for non-payment of Rs.8806. Pay immediately: https://tiny.cc/ovNZmlot,impersonation
Urgent: Gas bill Rs. 5907 overdue. Pay now: http://lpg-kyc.in/payment/9Yku7,phishing_link
URGENT: Your water connection is due for disconnection. Outstanding dues Rs.5670. Settle here: https://jaldiscom-l2b1X.net/pay,fake_payment_portal
PNB Alert: Your net banking password expires today. Reset immediately at https://is.gd/GR8kYd to avoid lockout.,phishing_link
HPCL Gas Service: Pending bill Rs.24656 for consumer 7291197345. Immediate payment needed at https://indanegas-xa4G5j.in/bill.,phishing_link
Payment confirmed! Rs.11158 received for electricity account 3153238346. Ref: 94259921. No dues pending.,benign
LPG connection blocked. Reactivate by paying Rs. 1026 at https://[bit.ly]/19H7S,fake_payment_portal
Gas subsidy pending. Confirm KYC instantly: https://[gasbill.support]/portal/P3sBd?txn=xQcqs6pL6y,phishing_link
URGENT: Your piped gas connection will be terminated for non-payment of Rs.18198. Settle now: https://indanegas-IsU6fdXU.in/bill,kyc_scam
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 44439218.,benign
KDWSP Notice: Your water account 9444751388 has dues Rs.2778. Settlement required at https://torrentpower-RQEYu.co.in/dues to maintain supply.,phishing_link
Gas Agency notice: Refill booking suspended for account 4794955833. Clear dues Rs.4848 at https://bsesdelhi-bill.w0J3bK.com/pay now.,kyc_scam
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 6906 now: https://t.co/33f5LfpLU,fake_payment_portal
GAIL notice: Rs.13291 pending for gas consumer 2315507138. Settle at https://hdfcnet-57uhdJ34.com/verify within 24 hours to retain connection.,fake_payment_portal
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 41614557.,benign
"Bank OTP fraud alert: If you did not initiate Rs.12540 transaction, block card now at http://powerpay-ehBnDWqZ.store/now.",kyc_scam
Civic Authority notice: Overdue water charges Rs.5375 for 0649002126. Pay immediately at hxxp://electricity-board(.)in/pay/8I9tXcr to avoid disruption.,fake_payment_portal
IGL Gas Bill Alert: Account 7865793277 shows Rs.7901 unpaid. Pay at https://shorturl.at/MS5PlRprg to continue gas supply.,impersonation
"CESC Final Notice: Consumer 5164874167, pending payment Rs.20598. Pay via https://bsesdelhi-bill.DV1ckZrpw.com/pay before 8 PM or face disconnection.",fake_payment_portal
Federal Bank Alert: Your account needs PAN linkage. Complete at https://is.gd/bVfi4WJxM before next billing cycle or face restrictions.,account_block_scam
Your bank account is temporarily blocked. Verify immediately: https://[tinyurl.com]/35WAqTb,fake_payment_portal
"Dear Customer, your net banking access is suspended. Complete re-verification at http://utility-9C37DHpk6.online/pay within 2 hours.",kyc_scam
MCGM Water: Your account shows Rs.14651 overdue charges. Connection cut in 3 hours unless paid at: http://utility-oHNAmsyrA.online/pay,impersonation
"CESC Final Notice: Consumer 5903555911, pending payment Rs.8524. Pay via http://electricity-xlRivPIzB.xyz/pay before 8 PM or face disconnection.",phishing_link
PNB Alert: Your net banking password expires today. Reset immediately at https://indanegas-kG20E3SX.in/bill to avoid lockout.,kyc_scam
MGL Alert: Your CNG/PNG account has Rs.606 dues. Pay now at hxxp://electricity-board(.)in/pay/SxjBY before service is suspended.,kyc_scam
SIP of Rs.2187 processed for account 0240077297 on 22 Jul 2024. Ref: 91384703.,benign
Account 4790825390 flagged: Rs.23383 electricity bill overdue 30+ days. Immediate payment required at https://jaldiscom-Ee40GsIhS.net/pay.,phishing_link
"PNG bill generated for consumer 5698412642: 87 SCM, Rs.10261. Pay by 16 Jun 2024.",benign
Your electricity bill for this cycle is Rs. 9144. Use official portal official portal.,benign
Water bill generated for account 7402244955: Rs.6571. Please pay by 10 Oct 2024.,benign
Transaction alert: Rs. 13153 credited. Ref: R535658.,benign
"CESC Final Notice: Consumer 5906207231, pending payment Rs.20083. Pay via https://tinyurl.com/0fqPwLuH before 8 PM or face disconnection.",kyc_scam
HPCL Gas Service: Pending bill Rs.18246 for consumer 9012769175. Immediate payment needed at https://ow.ly/tmwJUE5q.,kyc_scam
Your credit card bill of Rs.18442 is due on 1 Sep 2024. Pay at https://onlinesbi.sbi/sbipay/yeTDAfNO to avoid interest.,benign
"Dear Customer, Indane Gas has detected Rs.17962 pending dues on account 7394032125. Pay via: hxxps://bank-secure(.)in/kyc/BuETS today.",kyc_scam
Your LPG cylinder has been booked. Delivery expected on 9 Jan 2024. Order ID: 04038914.,benign
Urgent: Gas bill Rs. 8162 overdue. Pay now: hxxps://tinyurl(.)com/FVoQv8T,impersonation
Urgent: Suspicious transaction of Rs.19295 detected on your account. Verify instantly: http://10.116.201.5/bill/NotzjfAyh or account freezes.,phishing_link
Final warning! Electricity bill Rs.3244 unpaid. Connection will be suspended within 2 hours. Pay here: hxxp://waterservices(.)in/overdue/Do43n3Ywg,fake_payment_portal
TSSPDCL Alert: Unpaid bill Rs.2326 for consumer 8414144236. Pay through https://ow.ly/RQOGrvrNY to prevent disconnection tonight.,phishing_link
Your LPG booking status: Order 88731664 confirmed. Estimated delivery: 15 Feb 2024.,benign
Power supply suspension due to non-payment. Clear Rs. 4512 at https://sbi.co.in@tiny.one/cwRAFeH,phishing_link
Power outage in your area due to maintenance work on 20 Jul 2024. Expected restoration by 2:00 PM.,benign
UPI blocked: Your account 8170471604 flagged for review. Submit verification at https://icicisecure-LTcjhzqyZ.com/login within 6 hours.,kyc_scam
DISCom Service: Rs.4916 overdue on your meter. Our technician will disconnect by 4 PM unless paid at: https://torrentpower-jKmiV.co.in/dues,impersonation
Water supply disconnection order issued for account 8265578531 due to Rs.22662 unpaid. Reverse this at: hxxp://utility-pay(.)in/verify/6zzFN,fake_payment_portal
"Dear Consumer, Water Dept. has recorded Rs.19894 pending dues for account 7654549527. Pay: https://t.co/34c3MS to avoid disconnection.",kyc_scam
DISCom Service: Rs.9862 overdue on your meter. Our technician will disconnect by 4 PM unless paid at: https://buff.ly/lzGLFYlV,phishing_link
"CESC Final Notice: Consumer 1597234764, pending payment Rs.9628. Pay via hxxp://waterservices(.)in/overdue/A9RnZ3BgZ before 8 PM or face disconnection.",fake_payment_portal
URGENT: Your piped gas connection will be terminated for non-payment of Rs.22934. Settle now: hxxp://gas-supply(.)co/bill/ow7Cs,phishing_link
"Dear Resident, your water bill Rs.11364 is long overdue. Municipality may suspend connection. Pay at: https://tiny.cc/2yRDozLA",kyc_scam
Gas subsidy pending. Confirm KYC instantly: https://[rb.gy]/KFNyK,fake_payment_portal
"Transaction alert: Rs. 3778 debited. If not you, call bank helpline.",benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.11470. Settle now: https://tinyurl.com/0cboN,kyc_scam
Payment received: Rs.22084 for water account 2689433331. Receipt No: 77906248. Thank you.,benign
Electricity bill reminder: Rs. 8189 due. Pay via official DISCOM app or website https://billpay.example.in/account/xD0lt,benign
Gas bill for May generated: Rs.15920 for account 4316116906. Due date: 27 Sep 2024. Pay at https://icicibank.com/secure/pay/jdMBay6d,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 24915783.,benign
Gas Agency notice: Refill booking suspended for account 0980961412. Clear dues Rs.1439 at https://is.gd/rXqQru now.,fake_payment_portal
Subsidized water tariff of Rs.331 applied on account 3377405920. Payable: Rs.5303.,benign
Urgent: Gas bill Rs. 7952 overdue. Pay now: https :// bit . ly/oWY5G0,kyc_scam
Electricity Dept. notice: Rs.19859 overdue on account 9827389999. KYC + payment required at https://buff.ly/7KkYwX8 to avoid cut.,kyc_scam
Your gas bill of Rs. 5378 is generated. Pay via authorized portal official portal,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 87660544.,benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.10662. Settle now: http://bankverify-xKU1x.info/kyc,kyc_scam
Cheque 64858172 for Rs.21217 cleared on 23 Nov 2024. Account updated.,benign
